2025-10-17 08:36:42,144 - INFO - ====== WebDriver manager ======
2025-10-17 08:36:43,368 - INFO - Get LATEST chromedriver version for google-chrome
2025-10-17 08:36:44,415 - INFO - Get LATEST chromedriver version for google-chrome
2025-10-17 08:36:45,162 - INFO - Driver [C:\Users\dforero\.wdm\drivers\chromedriver\win64\141.0.7390.78\chromedriver-win32/chromedriver.exe] found in cache
2025-10-17 08:36:46,418 - INFO - WebDriver iniciado y maximizado.
2025-10-17 08:37:00,971 - ERROR - certificación Documental
2025-10-17 08:38:31,156 - INFO - Bloque 1
2025-10-17 08:38:31,182 - INFO - ['1997/AGO.', '51076101019501', '$ 13.300', '155']
2025-10-17 08:38:31,182 - INFO - ['1997/AGO.', '52011602000476', '$ 22.900', '309']
2025-10-17 08:38:31,182 - INFO - ['1997/AGO.', '51026101006607', '$ 20.100', '20']
2025-10-17 08:38:31,182 - INFO - Bloque 12
2025-10-17 08:38:31,182 - INFO - ['1997/AGO.', '52011602000479', '$ 2.600', '62']
2025-10-17 08:38:31,182 - INFO - ['1997/SEPT.', '11076001016159', '$ 57.500', '8']
2025-10-17 08:38:31,182 - INFO - ['1997/SEPT.', '52083102013664', '$ 39.500', '22']
2025-10-17 08:38:31,183 - INFO - ['1997/SEPT.', '51076101020991', '$ 2.400', '3']
2025-10-17 08:38:31,183 - INFO - ['1997/SEPT.', '51076101020987', '$ 54.400', '14']
2025-10-17 08:38:31,183 - INFO - ['1997/SEPT.', '52011602000562', '$ 21.000', '308']
2025-10-17 08:38:31,183 - INFO - ['1997/SEPT.', '51076101020992', '$ 6.400', '4']
2025-10-17 08:38:31,183 - INFO - ['1997/SEPT.', '51076101020981', '$ 1.688.400', '148']
2025-10-17 08:38:31,183 - INFO - ['1997/SEPT.', '51076101020998', '$ 35.800', '4']
2025-10-17 08:38:31,183 - INFO - ['1997/OCT.', '51046202000956', '$ 119.600', '166']
2025-10-17 08:38:31,184 - INFO - ['1997/OCT.', '51017501005297', '$ 2.100', '168']
2025-10-17 08:38:31,184 - INFO - ['1997/OCT.', '11076001016395', '$ 23.200', '11']
2025-10-17 08:38:31,184 - INFO - ['1997/OCT.', '54431505008253', '$ 4.000', '33']
2025-10-17 08:38:31,184 - INFO - ['1997/OCT.', '50073001017691', '$ 12.100', '22']
2025-10-17 08:38:31,184 - INFO - ['1997/OCT.', '25003310022003', '$ 91.600', '55']
2025-10-17 08:38:31,184 - INFO - ['1997/OCT.', '25003110009499', '$ 4.300', '60']
2025-10-17 08:38:31,185 - INFO - ['1997/OCT.', '51026101007633', '$ 321.500', '211']
